HBA,HBD,EXP. Data,Status,HBA:HBD,HBA_smiles,HBD_smiles,HBA_MaxAbsEStateIndex,HBA_MinEStateIndex,HBA_qed,HBA_SPS,HBA_MaxPartialCharge,HBA_MinPartialCharge,HBA_Ipc,HBA_PEOE_VSA1,HBA_VSA_EState4,HBD_MaxAbsEStateIndex,HBD_MinAbsEStateIndex,HBD_MinEStateIndex,HBD_qed,HBD_SPS,HBD_MolWt,HBD_MinPartialCharge,HBD_FpDensityMorgan1,HBD_BCUT2D_MWHI,HBD_BCUT2D_MWLOW,HBD_BCUT2D_LOGPLOW,HBD_BalabanJ,HBD_Ipc,HBD_Kappa2,HBD_PEOE_VSA1,HBD_PEOE_VSA10,HBD_PEOE_VSA2,HBD_PEOE_VSA7,HBD_PEOE_VSA8,HBD_PEOE_VSA9,HBD_SMR_VSA5,HBD_SMR_VSA6,HBD_SlogP_VSA1,HBD_SlogP_VSA3,HBD_TPSA,HBD_EState_VSA2,HBD_EState_VSA3,HBD_EState_VSA4,HBD_EState_VSA8,HBD_EState_VSA9,HBD_VSA_EState1,HBD_VSA_EState3,HBD_VSA_EState5,HBD_VSA_EState7,HBD_VSA_EState8,HBD_FractionCSP3
choline chloride,glycerol,57.0,Training,0.25,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,56.6,Training,0.25,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,55.7,Training,0.25,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,55.2,Training,0.25,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,54.8,Training,0.25,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,54.4,Training,0.25,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,49.9,Training,0.333,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,49.3,Training,0.333,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,48.9,Training,0.333,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,48.0,Training,0.333,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,47.6,Training,0.333,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,48.0,Training,0.429,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,47.5,Training,0.429,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,47.1,Training,0.429,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,46.7,Training,0.429,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,46.0,Training,0.429,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,45.6,Training,0.429,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,d-fructose,70.4,Training,1.0,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,68.0,Training,1.0,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,66.0,Training,1.0,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,62.6,Training,1.0,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,61.0,Training,1.0,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,59.0,Training,1.0,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,71.7,Training,1.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,69.5,Training,1.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,67.3,Training,1.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,65.6,Training,1.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,63.0,Training,1.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,75.0,Training,2.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,71.0,Training,2.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,69.0,Training,2.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,67.0,Training,2.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,65.0,Training,2.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,d-fructose,63.0,Training,2.5,C[N+](C)(C)CCO.[Cl-],C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.24337962962963,0.32412037037037034,-2.168009259259259,0.2901781933520807,49.25,180.156,-0.39065918020808504,1.3333333333333333,16.657262849668154,9.97560807017644,-2.6203804173121377,2.705837489211811,431.76987062541605,3.249570651732814,30.269499928003576,18.31189916324491,0.0,0.0,0.0,13.213763929025836,24.099010315815505,13.213763929025836,0.0,4.736862953800049,110.38000000000001,6.606881964512918,0.0,0.0,4.736862953800049,20.426109579362823,4.555092592592592,44.972430555555555,-2.168009259259259,-4.450023148148149,-1.1594907407407409,1.0
choline chloride,ethyleneglycol,50.925,Test,0.5,C[N+](C)(C)CCO.[Cl-],C(CO)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,7.625,0.125,-0.125,0.40752789066641704,7.5,62.068000000000005,-0.3939905415754596,1.0,16.30425825223958,10.818323674812085,-1.8453009104147722,1.9747448713915894,6.854752972273345,2.92,10.213054789681411,0.0,0.0,0.0,0.0,13.213763929025836,0.0,13.213763929025836,0.0,0.0,40.46,13.213763929025836,0.0,0.0,0.0,10.213054789681411,0.0,15.25,0.0,0.0,-0.25,1.0
